hash	info_freq	info_long	info_complex	info_deal_complex	id	part	confidence	answer	correct	correctValue	time
260ec4ad4fd704e6401d48d11b27c36d	3	4	1	2	503	dec	3	b	b	The function is defined on the whole interval	1200134
260ec4ad4fd704e6401d48d11b27c36d	3	4	1	2	905	dec	3	b	b	The function is never negative	1200134
a2f153238ce2d1737c70213b75f98525	1	4	1	1	476	sim	1	c	c	0.04	98844
a2f153238ce2d1737c70213b75f98525	1	4	1	1	117	sim	1	b	c	-627.82	98844
a2f153238ce2d1737c70213b75f98525	1	4	1	1	31	sim	1	b	b	0.65	98844
a2f153238ce2d1737c70213b75f98525	1	4	1	1	361	sim	1	b	b	41.0	98844
a2f153238ce2d1737c70213b75f98525	1	4	1	1	725	dec	1	b	b	The function is never negative	98844
a2f153238ce2d1737c70213b75f98525	1	4	1	1	578	dec	1	c	b	The function is defined on the whole interval	98844
a2f153238ce2d1737c70213b75f98525	1	4	1	1	942	dec	3	d	a	The function is zero at some point	98844
a2f153238ce2d1737c70213b75f98525	1	4	1	1	750	dec	1	c	d	The function is never zero	98844
717c6ce4fb8ccd68ae7c504c857b914c	undefined	undefined	undefined	undefined	502	sim	4	c	a	7.4	1862267
717c6ce4fb8ccd68ae7c504c857b914c	undefined	undefined	undefined	undefined	38	sim	4	d	d	39.41	1862267
717c6ce4fb8ccd68ae7c504c857b914c	undefined	undefined	undefined	undefined	487	sim	4	b	b	-2178.09	1862267
717c6ce4fb8ccd68ae7c504c857b914c	undefined	undefined	undefined	undefined	93	sim	4	c	c	4.0	1862267
717c6ce4fb8ccd68ae7c504c857b914c	undefined	undefined	undefined	undefined	389	dec	4	c	c	The function is never negative	1862267
717c6ce4fb8ccd68ae7c504c857b914c	undefined	undefined	undefined	undefined	914	dec	4	d	d	The function is never negative	1862267
717c6ce4fb8ccd68ae7c504c857b914c	undefined	undefined	undefined	undefined	475	dec	4	d	d	The function is defined on the whole interval	1862267
717c6ce4fb8ccd68ae7c504c857b914c	undefined	undefined	undefined	undefined	620	dec	4	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1862267
1396de6a5e80c7187613fa40c77b68e7	1	1	1	1	86	sim	4	d	d	6556.0	856120
1396de6a5e80c7187613fa40c77b68e7	1	1	1	1	365	sim	3	a	a	0.49	856120
1396de6a5e80c7187613fa40c77b68e7	1	1	1	1	47	sim	3	d	d	3.58	856120
1396de6a5e80c7187613fa40c77b68e7	1	1	1	1	586	sim	3	b	b	0.05	856120
1396de6a5e80c7187613fa40c77b68e7	1	1	1	1	81	dec	3	d	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	856120
1396de6a5e80c7187613fa40c77b68e7	1	1	1	1	794	dec	2	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	856120
1396de6a5e80c7187613fa40c77b68e7	1	1	1	1	933	dec	4	a	a	The function is never negative	856120
1396de6a5e80c7187613fa40c77b68e7	1	1	1	1	703	dec	1	d	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	856120
b3500c5dec8df130689825edc4cd3145	1	4	2	2	847	sim	3	a	b	-x + 7*cos(x + 3.14) + 7	1470877
b3500c5dec8df130689825edc4cd3145	1	4	2	2	102	sim	2	d	d	708.42	1470877
b3500c5dec8df130689825edc4cd3145	1	4	2	2	93	sim	3	c	c	4.0	1470877
b3500c5dec8df130689825edc4cd3145	1	4	2	2	303	sim	1	a	a	2.72	1470877
b3500c5dec8df130689825edc4cd3145	1	4	2	2	692	dec	3	c	d	The function is negative at some point	1470877
b3500c5dec8df130689825edc4cd3145	1	4	2	2	78	dec	2	d	d	The function is defined on the whole interval	1470877
b3500c5dec8df130689825edc4cd3145	1	4	2	2	462	dec	2	a	d	The function is negative at some point	1470877
b3500c5dec8df130689825edc4cd3145	1	4	2	2	350	dec	2	b	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	1470877
f97162f785c24ac89685597970ef6c73	3	4	2	2	109	sim	3	a	c	-313.94	661650
f97162f785c24ac89685597970ef6c73	3	4	2	2	948	sim	2	c	c	sin(x + 3.14) + cos(x - 3.14) + 6	661650
f97162f785c24ac89685597970ef6c73	3	4	2	2	384	sim	3	d	d	0.93	661650
f97162f785c24ac89685597970ef6c73	3	4	2	2	917	sim	4	b	b	x + 8	661650
f97162f785c24ac89685597970ef6c73	3	4	2	2	430	dec	3	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	661650
f97162f785c24ac89685597970ef6c73	3	4	2	2	226	dec	2	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	661650
f97162f785c24ac89685597970ef6c73	3	4	2	2	55	dec	3	c	c	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	661650
f97162f785c24ac89685597970ef6c73	3	4	2	2	540	dec	2	d	d	The function is never zero	661650
b73226c2fea2ea23658c570539feb2d4	2	4	3	2	884	sim	3	c	c	-7^cos(x + 1.57)*sin(x - 1.57)	1300054
b73226c2fea2ea23658c570539feb2d4	2	4	3	2	667	sim	3	c	a	(cos(3.14*x)^8)^0.5	1300054
b73226c2fea2ea23658c570539feb2d4	2	4	3	2	510	sim	3	a	a	1.48	1300054
b73226c2fea2ea23658c570539feb2d4	2	4	3	2	743	sim	3	b	b	3.0	1300054
b73226c2fea2ea23658c570539feb2d4	2	4	3	2	174	dec	3	b	d	The function is never negative	1300054
b73226c2fea2ea23658c570539feb2d4	2	4	3	2	514	dec	3	c	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1300054
b73226c2fea2ea23658c570539feb2d4	2	4	3	2	406	dec	3	d	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	1300054
b73226c2fea2ea23658c570539feb2d4	2	4	3	2	767	dec	3	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1300054
adee4eded9170052002ea8ff006b91c1	3	4	1	3	884	sim	2	c	c	-7^cos(x + 1.57)*sin(x - 1.57)	1775776
adee4eded9170052002ea8ff006b91c1	3	4	1	3	166	sim	4	b	b	8.0	1775776
adee4eded9170052002ea8ff006b91c1	3	4	1	3	651	sim	3	c	c	0.99	1775776
adee4eded9170052002ea8ff006b91c1	3	4	1	3	589	sim	4	c	c	7.0	1775776
adee4eded9170052002ea8ff006b91c1	3	4	1	3	762	dec	4	d	d	The function is defined on the whole interval	1775776
adee4eded9170052002ea8ff006b91c1	3	4	1	3	751	dec	4	a	b	The function is defined on the whole interval	1775776
adee4eded9170052002ea8ff006b91c1	3	4	1	3	629	dec	3	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1775776
adee4eded9170052002ea8ff006b91c1	3	4	1	3	649	dec	4	a	a	The function is defined on the whole interval	1775776
146b4f894dd48e99e900856a120c59e9	3	4	3	3	668	sim	4	d	d	5.05	1037409
146b4f894dd48e99e900856a120c59e9	3	4	3	3	325	sim	3	a	a	-4.12	1037409
146b4f894dd48e99e900856a120c59e9	3	4	3	3	591	sim	3	a	a	5.69	1037409
146b4f894dd48e99e900856a120c59e9	3	4	3	3	146	sim	3	c	c	-23.68	1037409
146b4f894dd48e99e900856a120c59e9	3	4	3	3	339	dec	4	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1037409
146b4f894dd48e99e900856a120c59e9	3	4	3	3	971	dec	4	a	a	The function is negative at some point	1037409
146b4f894dd48e99e900856a120c59e9	3	4	3	3	802	dec	4	c	c	The function is never zero	1037409
146b4f894dd48e99e900856a120c59e9	3	4	3	3	769	dec	4	a	c	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	1037409
825ffc17fb4dec521b3ed15d716bb072	3	4	3	3	723	sim	4	a	a	0.77	690058
825ffc17fb4dec521b3ed15d716bb072	3	4	3	3	684	sim	4	d	d	0.5	690058
825ffc17fb4dec521b3ed15d716bb072	3	4	3	3	890	sim	4	b	b	8.0	690058
825ffc17fb4dec521b3ed15d716bb072	3	4	3	3	909	sim	4	d	d	sin(3.14*x) + 7	690058
825ffc17fb4dec521b3ed15d716bb072	3	4	3	3	756	dec	4	a	a	The function is never zero	690058
825ffc17fb4dec521b3ed15d716bb072	3	4	3	3	576	dec	4	b	b	The function is never zero	690058
825ffc17fb4dec521b3ed15d716bb072	3	4	3	3	331	dec	4	d	d	The function is never zero	690058
825ffc17fb4dec521b3ed15d716bb072	3	4	3	3	929	dec	4	d	d	The function is never zero	690058
117906c84c9d9cebb568cd15c0394895	3	3	2	2	192	sim	4	a	a	7.5	527825
117906c84c9d9cebb568cd15c0394895	3	3	2	2	652	sim	3	b	b	2.0	527825
117906c84c9d9cebb568cd15c0394895	3	3	2	2	186	sim	4	d	d	8*x^0.5	527825
117906c84c9d9cebb568cd15c0394895	3	3	2	2	388	sim	3	a	a	24.96	527825
117906c84c9d9cebb568cd15c0394895	3	3	2	2	947	dec	4	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	527825
117906c84c9d9cebb568cd15c0394895	3	3	2	2	654	dec	3	b	b	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	527825
117906c84c9d9cebb568cd15c0394895	3	3	2	2	775	dec	3	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	527825
117906c84c9d9cebb568cd15c0394895	3	3	2	2	993	dec	3	d	d	The function is defined on the whole interval	527825
add11f2c54bb96d61025f9dbf5fdcc37	2	3	2	2	761	sim	1	d	d	16.0	723275
add11f2c54bb96d61025f9dbf5fdcc37	2	3	2	2	900	sim	4	b	b	2*x + 5	723275
add11f2c54bb96d61025f9dbf5fdcc37	2	3	2	2	526	sim	1	a	a	4.0	723275
add11f2c54bb96d61025f9dbf5fdcc37	2	3	2	2	346	sim	1	a	d	-261.0	723275
add11f2c54bb96d61025f9dbf5fdcc37	2	3	2	2	174	dec	3	d	d	The function is never negative	723275
add11f2c54bb96d61025f9dbf5fdcc37	2	3	2	2	128	dec	3	a	a	The function is never zero	723275
add11f2c54bb96d61025f9dbf5fdcc37	2	3	2	2	548	dec	1	a	d	The function is never zero	723275
add11f2c54bb96d61025f9dbf5fdcc37	2	3	2	2	848	dec	2	c	d	The function is never negative	723275
bbdbca7b0949032a0f518fc0081257cd	1	1	1	2	543	sim	2	c	c	5.0	501875
bbdbca7b0949032a0f518fc0081257cd	1	1	1	2	473	sim	2	b	c	-8.0	501875
bbdbca7b0949032a0f518fc0081257cd	1	1	1	2	962	sim	1	a	b	2*cos(x + 3.14)	501875
bbdbca7b0949032a0f518fc0081257cd	1	1	1	2	804	sim	1	a	a	cos(3.14*x) + 2	501875
bbdbca7b0949032a0f518fc0081257cd	1	1	1	2	590	dec	1	a	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	501875
bbdbca7b0949032a0f518fc0081257cd	1	1	1	2	586	dec	1	d	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	501875
bbdbca7b0949032a0f518fc0081257cd	1	1	1	2	367	dec	1	b	a	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	501875
bbdbca7b0949032a0f518fc0081257cd	1	1	1	2	891	dec	1	a	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	501875
b74302c3fca551ad8d75589b74d7a755	3	4	3	3	592	sim	4	c	d	0.02	1398383
b74302c3fca551ad8d75589b74d7a755	3	4	3	3	33	sim	4	d	d	731.1	1398383
b74302c3fca551ad8d75589b74d7a755	3	4	3	3	979	sim	3	b	b	-sin(1.57*x)*sin(x + 3.14)	1398383
b74302c3fca551ad8d75589b74d7a755	3	4	3	3	43	sim	4	b	b	0.64	1398383
b74302c3fca551ad8d75589b74d7a755	3	4	3	3	267	dec	3	b	b	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	1398383
b74302c3fca551ad8d75589b74d7a755	3	4	3	3	858	dec	3	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1398383
b74302c3fca551ad8d75589b74d7a755	3	4	3	3	173	dec	4	a	a	The function is defined on the whole interval	1398383
b74302c3fca551ad8d75589b74d7a755	3	4	3	3	512	dec	3	b	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1398383
6ad8f1d8330ca85f44cb532fb406c4cb	2	4	1	2	611	sim	2	c	b	1.0	221448
6ad8f1d8330ca85f44cb532fb406c4cb	2	4	1	2	887	sim	1	a	d	-sin(x - 3.14) + 2	221448
6ad8f1d8330ca85f44cb532fb406c4cb	2	4	1	2	448	sim	1	a	a	14.49	221448
6ad8f1d8330ca85f44cb532fb406c4cb	2	4	1	2	982	sim	1	d	a	cos(x - 3.14) + 7	221448
6ad8f1d8330ca85f44cb532fb406c4cb	2	4	1	2	290	dec	1	a	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	221448
6ad8f1d8330ca85f44cb532fb406c4cb	2	4	1	2	183	dec	1	c	c	The function is never negative	221448
6ad8f1d8330ca85f44cb532fb406c4cb	2	4	1	2	178	dec	2	a	a	The function is never zero	221448
6ad8f1d8330ca85f44cb532fb406c4cb	2	4	1	2	985	dec	1	a	a	The function is zero at some point	221448
e24d6765f0162eb7701fa74e1a834314	1	4	1	2	681	sim	4	b	b	8.0	1756329
e24d6765f0162eb7701fa74e1a834314	1	4	1	2	747	sim	4	c	c	0.87	1756329
e24d6765f0162eb7701fa74e1a834314	1	4	1	2	752	sim	4	b	b	3.0	1756329
e24d6765f0162eb7701fa74e1a834314	1	4	1	2	593	sim	4	b	b	11.62	1756329
e24d6765f0162eb7701fa74e1a834314	1	4	1	2	323	dec	4	a	a	The function is defined on the whole interval	1756329
e24d6765f0162eb7701fa74e1a834314	1	4	1	2	377	dec	4	b	d	The function is never negative	1756329
e24d6765f0162eb7701fa74e1a834314	1	4	1	2	882	dec	2	a	d	The function is defined on the whole interval	1756329
e24d6765f0162eb7701fa74e1a834314	1	4	1	2	661	dec	3	b	b	The function is defined on the whole interval	1756329
c5e5a63e88fd8be31c712857a86f2a4a	3	3	2	2	415	sim	3	d	d	2417.06	759380
c5e5a63e88fd8be31c712857a86f2a4a	3	3	2	2	345	sim	2	a	a	13.0	759380
c5e5a63e88fd8be31c712857a86f2a4a	3	3	2	2	827	sim	2	d	d	-x^0.5 + 8 + cos(x - 1.57)/sin(x - 3.14) + 6/(x + 4)	759380
c5e5a63e88fd8be31c712857a86f2a4a	3	3	2	2	899	sim	3	b	d	cos(x + 1.57) + 2	759380
c5e5a63e88fd8be31c712857a86f2a4a	3	3	2	2	766	dec	3	a	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	759380
c5e5a63e88fd8be31c712857a86f2a4a	3	3	2	2	55	dec	3	d	c	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	759380
c5e5a63e88fd8be31c712857a86f2a4a	3	3	2	2	571	dec	3	c	c	The function is never negative	759380
c5e5a63e88fd8be31c712857a86f2a4a	3	3	2	2	197	dec	2	b	b	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	759380
b52007ebf2e891205b3b15e157ff8098	3	4	2	2	546	sim	2	d	d	4.3	1532558
b52007ebf2e891205b3b15e157ff8098	3	4	2	2	622	sim	4	d	d	2.0	1532558
b52007ebf2e891205b3b15e157ff8098	3	4	2	2	165	sim	3	c	d	0.28	1532558
b52007ebf2e891205b3b15e157ff8098	3	4	2	2	331	sim	2	c	c	4096.0	1532558
b52007ebf2e891205b3b15e157ff8098	3	4	2	2	73	dec	3	a	d	The function is never zero	1532558
b52007ebf2e891205b3b15e157ff8098	3	4	2	2	636	dec	4	c	c	The function is negative at some point	1532558
b52007ebf2e891205b3b15e157ff8098	3	4	2	2	934	dec	2	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	1532558
b52007ebf2e891205b3b15e157ff8098	3	4	2	2	734	dec	3	b	b	The function is negative at some point	1532558
f1181d13129d5f09b27ee5c552a4b7fc	1	1	1	1	604	sim	1	d	a	0.05	155535
f1181d13129d5f09b27ee5c552a4b7fc	1	1	1	1	809	sim	1	b	c	4*x + cos(x + 1.57)	155535
f1181d13129d5f09b27ee5c552a4b7fc	1	1	1	1	596	sim	1	b	d	9.78	155535
f1181d13129d5f09b27ee5c552a4b7fc	1	1	1	1	371	sim	1	b	a	116.12	155535
f1181d13129d5f09b27ee5c552a4b7fc	1	1	1	1	234	dec	1	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	155535
f1181d13129d5f09b27ee5c552a4b7fc	1	1	1	1	570	dec	1	c	c	The function is defined on the whole interval	155535
f1181d13129d5f09b27ee5c552a4b7fc	1	1	1	1	756	dec	1	d	a	The function is never zero	155535
f1181d13129d5f09b27ee5c552a4b7fc	1	1	1	1	231	dec	1	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	155535
15ca2e8a2c1c2782845fd2cc4af5f217	3	4	1	3	348	sim	3	d	d	-1.0	1906458
15ca2e8a2c1c2782845fd2cc4af5f217	3	4	1	3	655	sim	4	c	d	-837.18	1906458
15ca2e8a2c1c2782845fd2cc4af5f217	3	4	1	3	409	sim	4	d	b	17.5	1906458
15ca2e8a2c1c2782845fd2cc4af5f217	3	4	1	3	616	sim	4	c	a	1.0	1906458
15ca2e8a2c1c2782845fd2cc4af5f217	3	4	1	3	261	dec	4	a	a	The function is never zero	1906458
15ca2e8a2c1c2782845fd2cc4af5f217	3	4	1	3	679	dec	4	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	1906458
15ca2e8a2c1c2782845fd2cc4af5f217	3	4	1	3	786	dec	4	b	b	The function is defined on the whole interval	1906458
15ca2e8a2c1c2782845fd2cc4af5f217	3	4	1	3	328	dec	4	a	d	The function is never negative	1906458
285b13db02990530b5c90bc2fce8e304	3	3	2	3	195	sim	2	d	b	1258.49	508540
285b13db02990530b5c90bc2fce8e304	3	3	2	3	148	sim	3	a	a	2153.0	508540
285b13db02990530b5c90bc2fce8e304	3	3	2	3	861	sim	4	a	a	-cos(x - 3.14) + 3	508540
285b13db02990530b5c90bc2fce8e304	3	3	2	3	751	sim	4	d	d	-3.74	508540
285b13db02990530b5c90bc2fce8e304	3	3	2	3	589	dec	4	c	c	The function is defined on the whole interval	508540
285b13db02990530b5c90bc2fce8e304	3	3	2	3	370	dec	4	c	c	The function is never zero	508540
285b13db02990530b5c90bc2fce8e304	3	3	2	3	535	dec	4	a	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	508540
285b13db02990530b5c90bc2fce8e304	3	3	2	3	681	dec	4	c	c	The function is never zero	508540
00c6ad006adf0ef6ef5b2952ceefb4b0	3	2	1	1	907	sim	4	d	c	2*(1/(-x + 8))^0.5	573789
00c6ad006adf0ef6ef5b2952ceefb4b0	3	2	1	1	954	sim	3	d	d	(-sin(x - 3.14))^0.5	573789
00c6ad006adf0ef6ef5b2952ceefb4b0	3	2	1	1	769	sim	3	c	b	3 - cos(1.57*x)/sin(3.14*x)	573789
00c6ad006adf0ef6ef5b2952ceefb4b0	3	2	1	1	171	sim	2	b	d	-0.84	573789
00c6ad006adf0ef6ef5b2952ceefb4b0	3	2	1	1	475	dec	3	c	d	The function is defined on the whole interval	573789
00c6ad006adf0ef6ef5b2952ceefb4b0	3	2	1	1	982	dec	3	a	a	The function is defined on the whole interval	573789
00c6ad006adf0ef6ef5b2952ceefb4b0	3	2	1	1	171	dec	3	d	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	573789
00c6ad006adf0ef6ef5b2952ceefb4b0	3	2	1	1	200	dec	1	d	a	The function is never zero	573789
a11a6d71133c38f589657e4e23174a5f	3	4	2	2	637	sim	2	d	a	0.4	808157
a11a6d71133c38f589657e4e23174a5f	3	4	2	2	426	sim	3	c	c	8.0	808157
a11a6d71133c38f589657e4e23174a5f	3	4	2	2	904	sim	2	c	c	cos(x - 1.57) + cos(x + 3.14)	808157
a11a6d71133c38f589657e4e23174a5f	3	4	2	2	561	sim	3	a	a	1.0	808157
a11a6d71133c38f589657e4e23174a5f	3	4	2	2	827	dec	3	c	d	The function is not <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> and not always defined	808157
a11a6d71133c38f589657e4e23174a5f	3	4	2	2	700	dec	3	c	c	The function is never negative	808157
a11a6d71133c38f589657e4e23174a5f	3	4	2	2	529	dec	4	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	808157
a11a6d71133c38f589657e4e23174a5f	3	4	2	2	409	dec	3	c	c	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	808157
af83aac916c31127cc1abf93dfea330c	3	4	2	2	801	sim	2	d	d	-sin(x - 3.14)*cos(x + 1.57)	516877
af83aac916c31127cc1abf93dfea330c	3	4	2	2	401	sim	4	a	a	-725.62	516877
af83aac916c31127cc1abf93dfea330c	3	4	2	2	338	sim	4	d	d	16.28	516877
af83aac916c31127cc1abf93dfea330c	3	4	2	2	856	sim	3	a	a	5^cos(x + 3.14)	516877
af83aac916c31127cc1abf93dfea330c	3	4	2	2	676	dec	3	c	c	The function is zero at some point	516877
af83aac916c31127cc1abf93dfea330c	3	4	2	2	378	dec	2	d	a	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span> but not always defined	516877
af83aac916c31127cc1abf93dfea330c	3	4	2	2	695	dec	2	d	d	The function is <span class="_tooltip">bounded<span class="_tooltiptext">In mathematics, a function f defined on some set X with real or complex values is called bounded if the set of its values is bounded. In other words, there exists a real number M such that |f(x)|≤M for all x in X.</span></span>	516877
af83aac916c31127cc1abf93dfea330c	3	4	2	2	692	dec	2	c	d	The function is negative at some point	516877
7c949384de80e7fa47b0dca267fee95d	1	1	1	1	35	sim	1	c	c	0.06	498032
7c949384de80e7fa47b0dca267fee95d	1	1	1	1	963	sim	2	c	c	-8*sin(x - 3.14)	498032
7c949384de80e7fa47b0dca267fee95d	1	1	1	1	114	sim	1	b	b	0.03	498032
7c949384de80e7fa47b0dca267fee95d	1	1	1	1	627	sim	1	b	b	15.93	498032
7c949384de80e7fa47b0dca267fee95d	1	1	1	1	570	dec	1	c	c	The function is defined on the whole interval	498032
7c949384de80e7fa47b0dca267fee95d	1	1	1	1	202	dec	1	c	d	The function is never negative	498032
7c949384de80e7fa47b0dca267fee95d	1	1	1	1	802	dec	1	a	c	The function is never zero	498032
7c949384de80e7fa47b0dca267fee95d	1	1	1	1	413	dec	1	a	b	The function is defined on the whole interval	498032
8909f6e31fcf7ef7303a8a06ebda6ae8	2	1	1	1	451	sim	3	d	c	6.55	487261
